Date,Open,High,Low,Close,Adj Close,Volume
2016-05-19,1208.500000,1208.550049,1173.300049,1175.849976,1150.474365,2454891
2016-05-20,1178.099976,1193.800049,1172.150024,1179.550049,1154.094482,3001619
2016-05-23,1184.000000,1187.250000,1158.400024,1160.250000,1135.211060,1882187
2016-05-24,1163.900024,1177.900024,1159.150024,1172.750000,1147.441284,1650889
2016-05-25,1186.000000,1212.449951,1182.199951,1207.050049,1181.001099,2675175
2016-05-26,1210.400024,1235.000000,1191.699951,1228.250000,1201.743530,2940863
2016-05-27,1230.000000,1268.400024,1218.349976,1255.550049,1228.454468,3246784
2016-05-30,1255.199951,1259.000000,1212.349976,1233.949951,1207.320557,2889133
2016-05-31,1235.050049,1247.800049,1222.349976,1237.699951,1210.989502,5155776
2016-06-01,1242.150024,1248.349976,1230.000000,1243.250000,1216.419800,2279936
2016-06-02,1236.050049,1263.500000,1232.550049,1260.550049,1233.346558,1671551
2016-06-03,1266.000000,1268.800049,1246.000000,1254.900024,1227.818481,1801598
2016-06-06,1261.000000,1264.949951,1247.699951,1251.650024,1224.638550,1879964
2016-06-07,1256.500000,1260.000000,1242.800049,1251.300049,1224.296143,2976354
2016-06-08,1252.199951,1267.000000,1247.599976,1262.500000,1235.254395,2594901
2016-06-09,1257.000000,1258.000000,1233.349976,1237.500000,1210.793945,2153365
2016-06-10,1233.000000,1251.699951,1228.000000,1230.400024,1203.847168,2144364
2016-06-13,1218.050049,1225.000000,1201.199951,1205.349976,1179.337646,4888040
2016-06-14,1208.300049,1209.400024,1189.000000,1198.199951,1172.342041,2396987
2016-06-15,1206.199951,1209.400024,1189.250000,1205.150024,1179.142090,2921199
2016-06-16,1198.000000,1205.800049,1182.150024,1200.949951,1175.032593,1840887
2016-06-17,1215.000000,1235.900024,1210.349976,1227.300049,1200.814087,2684017
2016-06-20,1212.000000,1234.000000,1206.000000,1227.550049,1201.058716,2128249
2016-06-21,1233.000000,1242.400024,1220.000000,1238.150024,1211.429932,2277146
2016-06-22,1234.000000,1241.800049,1225.000000,1238.349976,1211.625488,2568936
2016-06-23,1237.900024,1249.449951,1228.199951,1245.500000,1218.621216,1323818
2016-06-24,1210.000000,1225.900024,1201.000000,1222.750000,1196.362305,2579159
2016-06-27,1211.099976,1229.750000,1210.550049,1214.599976,1188.388184,1699797
2016-06-28,1211.250000,1231.650024,1211.250000,1228.900024,1202.379517,1264518
2016-06-29,1233.050049,1251.000000,1231.050049,1248.550049,1221.605469,1880015
2016-06-30,1260.000000,1266.250000,1243.050049,1253.599976,1226.546387,4774341
2016-07-01,1253.500000,1262.800049,1237.699951,1242.349976,1215.539185,2112124
2016-07-04,1252.000000,1266.099976,1247.000000,1256.250000,1229.139282,1125696
2016-07-05,1257.500000,1263.449951,1245.699951,1260.699951,1233.493164,1261841
2016-07-07,1260.699951,1295.400024,1253.400024,1290.550049,1262.698975,2760950
2016-07-08,1290.000000,1301.699951,1272.699951,1286.900024,1259.127930,2361470
2016-07-11,1300.000000,1322.000000,1298.050049,1314.099976,1285.740845,1873706
2016-07-12,1320.500000,1337.800049,1319.099976,1333.750000,1304.966797,1743750
2016-07-13,1333.000000,1337.750000,1316.150024,1330.449951,1301.738037,3059127
2016-07-14,1328.400024,1340.199951,1318.050049,1336.949951,1308.097656,1416877
2016-07-15,1325.050049,1370.000000,1320.000000,1364.099976,1348.785767,2180001
2016-07-18,1364.000000,1386.400024,1338.000000,1346.349976,1331.234985,2760273
2016-07-19,1346.349976,1355.949951,1331.250000,1338.550049,1323.522583,2534832
2016-07-20,1339.900024,1345.800049,1325.300049,1334.449951,1319.468628,2673186
2016-07-21,1335.949951,1345.000000,1328.150024,1332.900024,1317.936035,1524359
2016-07-22,1333.949951,1361.150024,1326.699951,1357.000000,1341.765381,1523892
2016-07-25,1355.500000,1387.000000,1350.400024,1382.000000,1366.484741,2693450
2016-07-26,1383.699951,1385.000000,1362.199951,1367.449951,1352.098145,2852587
2016-07-27,1376.900024,1398.099976,1368.550049,1387.699951,1372.120728,3451819
2016-07-28,1390.300049,1410.000000,1374.000000,1402.150024,1386.408569,5473387
2016-07-29,1407.949951,1407.949951,1373.000000,1374.500000,1359.068970,3347082
2016-08-01,1385.000000,1397.449951,1368.000000,1374.300049,1358.871338,3040038
2016-08-02,1371.800049,1373.349976,1334.050049,1342.150024,1327.082153,3509100
2016-08-03,1342.150024,1342.150024,1316.400024,1325.449951,1310.569580,3806460
2016-08-04,1331.300049,1333.699951,1313.099976,1320.150024,1305.329224,2223224
2016-08-05,1330.000000,1350.000000,1322.550049,1342.099976,1327.032715,2210679
2016-08-08,1350.000000,1370.599976,1345.599976,1367.449951,1352.098145,2196658
2016-08-09,1375.000000,1376.000000,1331.500000,1343.000000,1327.922607,3160963
2016-08-10,1343.349976,1349.000000,1325.349976,1337.150024,1322.138306,2397117
2016-08-11,1339.000000,1353.099976,1331.000000,1348.449951,1333.311401,2774737
2016-08-12,1354.000000,1383.800049,1352.550049,1382.150024,1366.633057,4666213
2016-08-16,1382.150024,1385.000000,1348.099976,1358.550049,1343.298096,3860834
2016-08-17,1350.500000,1372.449951,1350.500000,1366.900024,1351.554321,2627238
2016-08-18,1369.500000,1377.750000,1363.750000,1374.300049,1358.871338,2889535
2016-08-19,1375.000000,1376.150024,1358.800049,1369.400024,1354.026245,2925379
2016-08-22,1370.000000,1380.800049,1357.599976,1377.550049,1362.084717,2069513
2016-08-23,1373.650024,1380.000000,1362.250000,1375.150024,1359.711670,1766716
2016-08-24,1386.300049,1386.800049,1366.250000,1382.849976,1367.325195,1692693
2016-08-25,1380.650024,1390.000000,1352.300049,1357.500000,1342.259766,1846727
2016-08-26,1361.500000,1371.150024,1349.000000,1366.349976,1351.010376,1478521
2016-08-29,1364.900024,1379.500000,1357.650024,1375.500000,1360.057739,1371236
2016-08-30,1379.900024,1394.250000,1373.599976,1392.099976,1376.471436,2039705
2016-08-31,1390.099976,1414.000000,1390.000000,1405.449951,1389.671509,5712564
2016-09-01,1412.000000,1430.000000,1405.300049,1424.750000,1408.754883,2336511
2016-09-02,1426.500000,1441.949951,1421.050049,1439.150024,1422.993164,2435712
2016-09-06,1439.150024,1462.000000,1439.150024,1458.050049,1441.681030,2249067
2016-09-07,1464.000000,1464.000000,1416.250000,1427.150024,1411.127930,2282112
2016-09-08,1432.750000,1442.800049,1428.099976,1437.800049,1421.658447,1135659
2016-09-09,1442.000000,1442.000000,1396.550049,1410.650024,1394.813110,3028457
2016-09-12,1390.000000,1410.000000,1373.699951,1399.050049,1383.343384,2322859
2016-09-14,1399.050049,1399.050049,1378.500000,1392.199951,1376.570190,2442783
2016-09-15,1393.099976,1412.500000,1390.400024,1410.050049,1394.219849,1519406
2016-09-16,1416.699951,1417.000000,1393.000000,1397.349976,1381.662354,5047304
2016-09-19,1399.900024,1401.000000,1386.000000,1392.800049,1377.163574,1515698
2016-09-20,1390.000000,1396.000000,1382.250000,1393.099976,1377.460205,2123466
2016-09-21,1392.349976,1406.000000,1388.550049,1392.349976,1376.718506,2262794
2016-09-22,1405.900024,1419.400024,1402.000000,1413.250000,1397.384033,2777234
2016-09-23,1418.000000,1427.199951,1412.000000,1425.099976,1409.100952,1369990
2016-09-26,1417.300049,1424.199951,1403.099976,1412.449951,1396.592896,1999367
2016-09-27,1415.699951,1423.000000,1406.000000,1418.900024,1402.970581,1288154
2016-09-28,1418.099976,1432.000000,1417.150024,1423.550049,1407.568359,1322605
2016-09-29,1428.500000,1432.949951,1392.599976,1401.400024,1385.666992,3386269
2016-09-30,1396.900024,1399.199951,1381.800049,1393.449951,1377.806152,2719424
2016-10-03,1401.000000,1430.199951,1386.000000,1425.500000,1409.496460,1189432
2016-10-04,1423.250000,1435.199951,1416.099976,1432.400024,1416.319092,2188072
2016-10-05,1435.000000,1437.349976,1414.349976,1423.150024,1407.172852,1127576
2016-10-06,1425.199951,1433.900024,1418.199951,1426.000000,1409.990845,1367425
2016-10-07,1426.000000,1426.000000,1398.400024,1403.699951,1387.941040,1275355
2016-10-10,1408.000000,1412.000000,1386.150024,1391.449951,1375.828613,966179
2016-10-13,1391.449951,1400.000000,1335.050049,1338.900024,1323.868652,3233878
2016-10-14,1340.800049,1342.000000,1312.900024,1316.050049,1301.275146,3014689
2016-10-17,1321.949951,1322.949951,1297.150024,1301.949951,1287.333496,2134599
2016-10-18,1307.000000,1357.699951,1306.550049,1355.250000,1340.035156,2217709
2016-10-19,1358.900024,1359.250000,1336.150024,1342.150024,1327.082153,1840483
2016-10-20,1348.000000,1368.000000,1345.300049,1359.949951,1344.682251,1708024
2016-10-21,1361.449951,1361.449951,1331.050049,1336.550049,1321.545044,3175886
2016-10-24,1341.349976,1350.000000,1333.050049,1344.000000,1328.911377,923522
2016-10-25,1344.800049,1349.250000,1327.500000,1340.099976,1325.055176,1051311
2016-10-26,1336.599976,1343.949951,1319.000000,1334.650024,1319.666382,1797435
2016-10-27,1336.099976,1383.000000,1328.599976,1378.550049,1363.073486,3054221
2016-10-28,1374.699951,1393.000000,1362.400024,1391.699951,1376.075806,2929858
2016-11-01,1391.699951,1431.750000,1377.000000,1417.199951,1401.289551,4195608
2016-11-02,1400.000000,1408.949951,1392.250000,1404.349976,1388.583862,1717505
2016-11-03,1400.900024,1411.449951,1395.699951,1401.599976,1385.864746,1447474
2016-11-04,1408.000000,1408.000000,1377.550049,1386.150024,1370.588257,1818296
2016-11-07,1401.349976,1401.949951,1373.349976,1381.400024,1365.891602,2013931
2016-11-08,1381.400024,1394.599976,1366.099976,1391.349976,1375.729736,1611902
2016-11-09,1335.550049,1362.099976,1310.000000,1350.800049,1335.635132,4422950
2016-11-10,1361.000000,1364.550049,1311.000000,1324.550049,1309.679688,3981742
2016-11-11,1310.000000,1311.400024,1263.250000,1268.349976,1254.110596,3340486
2016-11-15,1268.349976,1268.349976,1201.000000,1225.750000,1211.989014,6489223
2016-11-16,1237.699951,1265.449951,1221.800049,1255.400024,1241.306030,4265216
2016-11-17,1260.000000,1270.550049,1238.099976,1250.199951,1236.164307,2462361
2016-11-18,1250.199951,1261.650024,1243.400024,1249.800049,1235.769043,2742765
2016-11-21,1250.000000,1250.000000,1213.750000,1221.949951,1208.231567,2648780
2016-11-22,1230.000000,1252.500000,1225.800049,1249.699951,1235.669922,2649077
2016-11-23,1250.000000,1255.000000,1205.000000,1226.900024,1213.125977,3248078
2016-11-24,1217.099976,1229.849976,1212.099976,1217.650024,1203.979858,3969055
2016-11-25,1227.000000,1257.150024,1210.199951,1244.050049,1230.083496,3185195
2016-11-28,1236.099976,1252.000000,1234.000000,1246.699951,1232.703613,2670157
2016-11-29,1241.599976,1284.949951,1241.599976,1255.800049,1241.701660,3448317
2016-11-30,1254.199951,1272.099976,1237.550049,1263.099976,1248.919678,4722267
2016-12-01,1268.400024,1285.750000,1259.199951,1270.000000,1255.742188,2474051
2016-12-02,1260.400024,1260.500000,1233.000000,1236.800049,1222.914917,2832229
2016-12-05,1236.800049,1239.949951,1183.150024,1215.550049,1201.903442,5623284
2016-12-06,1218.050049,1259.800049,1218.050049,1243.400024,1229.440796,2799494
2016-12-07,1246.400024,1283.449951,1246.000000,1264.949951,1250.748779,4418144
2016-12-08,1270.500000,1295.000000,1270.500000,1289.849976,1275.369263,2704208
2016-12-09,1287.000000,1289.699951,1260.000000,1268.250000,1254.011841,2333398
2016-12-12,1266.900024,1278.000000,1254.150024,1264.500000,1250.303955,1219745
2016-12-13,1269.400024,1281.500000,1250.000000,1278.550049,1264.196167,1656438
2016-12-14,1279.000000,1279.000000,1257.000000,1266.550049,1252.330933,1628885
2016-12-15,1262.000000,1277.400024,1255.250000,1259.199951,1245.063354,1731691
2016-12-16,1262.000000,1278.000000,1262.000000,1269.150024,1254.901733,2775322
2016-12-19,1263.000000,1263.900024,1242.650024,1247.900024,1233.890259,1279508
2016-12-20,1245.900024,1255.900024,1227.800049,1235.550049,1221.678955,1935652
2016-12-21,1242.000000,1256.949951,1230.250000,1235.599976,1221.728394,3217980
2016-12-22,1234.800049,1237.849976,1213.250000,1217.400024,1203.732666,2238703
2016-12-23,1217.400024,1232.300049,1208.250000,1224.849976,1211.098999,1560501
2016-12-26,1220.000000,1224.250000,1206.000000,1219.500000,1205.809082,747342
2016-12-27,1221.900024,1237.000000,1211.449951,1232.150024,1218.317139,872827
2016-12-28,1238.900024,1248.050049,1222.900024,1237.949951,1224.052002,2032787
2016-12-29,1234.699951,1261.550049,1229.900024,1257.199951,1243.085815,2005422
2016-12-30,1263.349976,1269.750000,1249.500000,1262.599976,1248.425293,1388842
2017-01-02,1272.000000,1272.000000,1213.699951,1217.099976,1203.436035,2369360
2017-01-03,1218.699951,1222.599976,1200.500000,1214.000000,1200.370850,3203369
2017-01-04,1215.800049,1224.500000,1197.250000,1212.099976,1198.492188,2805972
2017-01-05,1215.699951,1220.400024,1205.099976,1217.199951,1203.534790,3339784
2017-01-06,1219.000000,1232.000000,1218.800049,1222.349976,1208.627075,2774461
2017-01-09,1225.000000,1229.000000,1212.599976,1223.550049,1209.813599,2016528
2017-01-10,1225.000000,1227.949951,1213.050049,1217.250000,1203.584473,2669824
2017-01-11,1224.699951,1233.000000,1218.199951,1230.050049,1216.240723,1353730
2017-01-12,1234.000000,1242.949951,1217.599976,1221.099976,1207.391113,1477834
2017-01-13,1224.949951,1250.599976,1222.150024,1247.500000,1233.494751,2131709
2017-01-16,1245.099976,1264.000000,1240.250000,1256.900024,1242.789185,1694061
2017-01-17,1258.349976,1261.000000,1234.949951,1245.800049,1231.813965,1185487
2017-01-18,1246.300049,1260.949951,1245.650024,1249.050049,1235.027344,1491317
2017-01-19,1251.699951,1251.699951,1232.900024,1242.400024,1228.452026,1599732
2017-01-20,1236.150024,1245.000000,1230.599976,1237.300049,1223.409302,1408933
2017-01-23,1234.699951,1262.000000,1232.000000,1259.750000,1245.607300,2265524
2017-01-24,1263.099976,1282.000000,1260.000000,1280.750000,1266.371582,1937436
2017-01-25,1284.000000,1341.449951,1279.699951,1337.400024,1322.385498,5273331
2017-01-27,1337.400024,1379.000000,1329.150024,1373.699951,1358.277832,4017493
2017-01-30,1370.400024,1379.400024,1360.000000,1371.900024,1356.498169,2427494
2017-01-31,1371.449951,1388.199951,1353.000000,1365.849976,1350.515991,2588181
